RCP_PARTS_DTLS,RCP_NM,RCP_WAY2,LOW_NA,HIGH_PRO,VEGAN,DIETS,new_train
어묵        양파        당근       양배추       푸룬       아몬드       요거트       마요네즈       달걀    개   빵가루       밀가루       식용유      물      ,빵 대신 어묵 사라다,굽기,1,0,1,0,"['어묵', '양파', '당근', '양배추', '푸룬', '아몬드', '요거트', '마요네즈', '달걀', '빵가루', '밀가루', '식용유']"
대두      시레기      청고추     홍고추     새우살      밀가루     도토리가루     달걀       식용유   ,청국장 시래기전,굽기,1,1,1,1,"['대두', '시레기', '청고추', '홍고추', '새우살', '밀가루', '도토리가루', '달걀', '식용유']"
두부      애호박      양송이      가지      파프리카      사과      감자      카레가루      식용유     녹말가루     물   ,카레소스를 얹은 두부 스테이크,굽기,1,0,1,1,"['두부', '애호박', '양송이', '가지', '파프리카', '사과', '감자', '카레가루', '식용유', '녹말가루']"
녹차가루     판젤라틴       설탕      물      생크림      우유        바닐라에센스       통조림단팥장식용 민트장식용,녹차 파나코타,기타,0,0,1,0,"['녹차가루', '판젤라틴', '설탕', '생크림', '우유', '바닐라에센스', '통조림단팥장식용', '민트장식용']"
자색고구마       우유        찹쌀가루      소금      ,자색고구마찹쌀푸딩,끓이기,1,0,1,1,"['자색고구마', '우유', '찹쌀가루']"
멥쌀가루        대추  알   백년초가루        단호박가루        시금치가루        설탕      백앙금       우유      호박씨    ,꽃설기,찌기,1,0,1,0,"['멥쌀가루', '대추', '백년초가루', '단호박가루', '시금치가루', '설탕', '백앙금', '우유', '호박씨']"
쌀가루       찹쌀가루       크랜베리      건포도      견과류    ,크랜베리 소보로 떡,찌기,1,0,1,0,"['쌀가루', '찹쌀가루', '크랜베리', '건포도', '견과류']"
오미자       사과       오렌지        딸기       포도       배     ,오미자 샹그리아,기타,1,0,1,1,"['오미자', '사과', '오렌지', '딸기', '포도', '배']"
말린오미자      배       꿀      잣  알   생수        각얼음  개 ,톡톡! 오미자 펀치,기타,1,0,1,1,"['말린오미자', '배', '꿀', '잣', '생수', '각얼음']"
사과       비트      레몬즙        탄산수      ,사과비트에이드,기타,1,0,1,1,"['사과', '비트', '레몬즙', '탄산수']"
밤        우유        두유       아몬드    ,밤 라떼,기타,1,0,1,0,"['밤', '우유', '두유', '아몬드']"
자두        우유        꿀       물     ,자두 라떼,기타,1,0,1,1,"['자두', '우유', '꿀']"
배    개   사과    개   레드와인        계피      통후추  알 ,와인배숙,기타,1,0,1,1,"['배', '사과', '레드와인', '계피', '통후추']"
유자        밤       대추       배       석류       꿀       소금        물      ,유자애(愛) 빠지다,기타,1,0,1,1,"['유자', '밤', '대추', '배', '석류', '꿀']"
우유       배       고구마       요거트      쌀가루      메주콩    ,쌀콩죽 요거트,기타,1,1,1,1,"['우유', '배', '고구마', '요거트', '쌀가루', '메주콩']"
자두        오렌지        탄산수        민트잎      얼음      ,상큼하자두,기타,1,0,1,1,"['자두', '오렌지', '탄산수', '민트잎', '얼음']"
비트       무첨가두유        타가토스    ,비트두유,기타,1,0,1,1,"['비트', '무첨가두유', '타가토스']"
렌틸콩 레드        우유        레몬    개   딸기        꿀       판젤라틴        설탕    ,렌틸콩 두유,기타,1,1,1,1,"['렌틸콩', '레드', '우유', '레몬', '딸기', '꿀', '판젤라틴', '설탕']"
고구마        우유        고구마칩    ,군고구마 라떼,기타,1,0,1,1,"['고구마', '우유', '고구마칩']"
바지락      미역     저염간장     마늘     참기름     홍고추     무      건새우      대파     함초가루   ,바지락 미역국,끓이기,1,1,1,1,"['바지락', '미역', '저염간장', '마늘', '참기름', '홍고추', '무', '건새우', '대파', '함초가루']"
 필수 재료   단호박       고구마       아몬드      호두      건블루베리      당근       우유       양념   올리고당    ,단호박견과류샐러드,기타,1,0,1,1,"['단호박', '고구마', '아몬드', '호두', '건블루베리', '당근', '우유', '올리고당']"
소고기 다짐육       양송이버섯     양파      빵가루      다진 마늘     카레가루      토마토      당근      감자      계란노른자   ,함박스테이크&토마토카레소스,기타,1,1,0,1,"['소고기', '다짐육', '양송이버섯', '양파', '빵가루', '마늘', '카레가루', '토마토', '당근', '감자', '계란노른자']"
 필수 재료   오이       파프리카       적양배추       피클물   설탕       식초       피클링스파이스      물     ,모둠채소 수제피클,기타,1,0,1,1,"['오이', '파프리카', '적양배추', '피클물', '설탕', '식초', '피클링스파이스']"
바지락      팽이버섯      홍고추     쑥갓     청양고추     무     대파     다시마   ,바지락 맑은국,끓이기,1,1,1,1,"['바지락', '팽이버섯', '홍고추', '쑥갓', '청양고추', '무', '대파', '다시마']"
계란       가츠오부시      다시마      설탕     미림   ,일본식 계란말이,굽기,1,1,1,1,"['계란', '가츠오부시', '다시마', '설탕', '미림']"
소고기      대파      토마토      마늘      계란노른자      밀가루      고춧가루      식초      설탕      전분    ,"소고기 가라아게, 칠리소스",기타,1,1,0,1,"['소고기', '대파', '토마토', '마늘', '계란노른자', '밀가루', '고춧가루', '식초', '설탕', '전분']"
삼치      튀김가루      계란      마요네즈      홍고추     청양고추     후추     양파     레몬즙      식용유     물    ,"삼치튀김, 타르타르소스",튀기기,1,1,1,1,"['삼치', '튀김가루', '계란', '마요네즈', '홍고추', '청양고추', '후추', '양파', '레몬즙', '식용유']"
두부      오징어      칵테일 새우      감자전분      부침가루      계란      꿀     새우가루     마늘     파     양파      저염간장   ,두부해물완자,굽기,1,0,1,1,"['두부', '오징어', '칵테일', '새우', '감자전분', '부침가루', '계란', '꿀', '새우가루', '마늘', '파', '양파', '저염간장']"
톳나물      두부      천일염       참깨       참기름       마늘     ,톳나물 두부무침,기타,1,1,1,1,"['톳나물', '두부', '천일염', '참깨', '참기름', '마늘']"
퀴노아     팥      무가당 휘핑크림      무염 버터      우유      닭뼈      밀가루      양파      세발나물      설탕   ,퀴노아 팥수프,끓이기,1,0,0,0,"['퀴노아', '팥', '무가당', '휘핑크림', '무염', '버터', '우유', '닭뼈', '밀가루', '양파', '세발나물', '설탕']"
캔참치      두부      양파      토마토      청피망      당근      밀가루     케찹      표고버섯가루     후추     ,참치 두부 함박스테이크,굽기,1,0,1,1,"['캔참치', '두부', '양파', '토마토', '청피망', '당근', '밀가루', '케찹', '표고버섯가루', '후추']"
배추김치      양배추      양파      대파     간장       보리새우       마늘       흑임자       들기름   ,김치양배추볶음,볶기,1,0,1,1,"['배추김치', '양배추', '양파', '대파', '간장', '보리새우', '마늘', '흑임자', '들기름']"
돼지고기 삼겹살        오징어      새우      주꾸미      적파프리카     황파프리카     주황파프리카     양파     당근     오이     대파      마늘      생강      맛술     식초     설탕     겨자가루     된장      통후추    ,"돈수육, 해물냉채",기타,1,1,0,1,"['돼지고기', '삼겹살', '오징어', '새우', '주꾸미', '적파프리카', '황파프리카', '주황파프리카', '양파', '당근', '오이', '대파', '마늘', '생강', '맛술', '식초', '설탕', '겨자가루', '된장', '통후추']"
찹쌀가루      알비트     시금치     두부      잔멸치     식용꽃      쑥갓      부침가루      꿀    ,"알록달록화전, 멸치두부전",굽기,1,0,1,1,"['찹쌀가루', '알비트', '시금치', '두부', '잔멸치', '식용꽃', '쑥갓', '부침가루', '꿀']"
떡볶이떡      단호박         브로콜리       우유      생크림       검정깨      ,단호박떡볶이,볶기,1,0,1,1,"['떡볶이떡', '단호박', '브로콜리', '우유', '생크림', '검정깨']"
배  개   라임  개   탄산수        애플민트      스테비아    ,배·라임 모히또,기타,1,0,1,1,"['배', '라임', '탄산수', '애플민트', '스테비아']"
포도        보리       전분       녹차 티백   개   설탕     ,포도청 보리 수단,기타,1,0,1,1,"['포도', '보리', '전분', '녹차', '티백', '설탕']"
감자        우유        설탕     ,감자주스,기타,1,0,1,1,"['감자', '우유', '설탕']"
만가닥버섯      게살 크래미       적파프리카      황파프리카      청피망      후추     소금     간장   ,만가닥버섯볶음,볶기,1,1,1,1,"['만가닥버섯', '게살', '크래미', '적파프리카', '황파프리카', '청피망', '후추', '간장']"
양파      홍초      간장       설탕       홍고추     청양고추   ,양파홍초절임,기타,1,0,1,1,"['양파', '홍초', '간장', '설탕', '홍고추', '청양고추']"
고구마순      양파      된장      두부     마늘      흑임자     설탕     식초     참기름   ,고구마순나물,기타,1,0,1,1,"['고구마순', '양파', '된장', '두부', '마늘', '흑임자', '설탕', '식초', '참기름']"
 필수재료   배추       무       쪽파       양파      다진마늘      다진생강      참깨      양념   저염소금      고춧가루       설탕      젓갈    ,저염 겉절이,기타,1,0,1,1,"['필수재료', '배추', '무', '쪽파', '양파', '다진마늘', '다진생강', '참깨', '저염소금', '고춧가루', '설탕', '젓갈']"
아욱       된장      마늘      저염간장     참기름     참깨     소금   ,아욱 된장무침,기타,1,1,1,1,"['아욱', '된장', '마늘', '저염간장', '참기름', '참깨']"
검정콩 서리태        밀가루       부침가루       홍고추        풋고추        당근       부추       깐양파       애호박       달걀       콩기름       국간장     ,검은콩부추전,굽기,1,0,1,1,"['검정콩', '서리태', '밀가루', '부침가루', '홍고추', '풋고추', '당근', '부추', '깐양파', '애호박', '달걀', '콩기름', '국간장']"
고사리      쪽파     홍고추     계란        개   밀가루      단감      물       찹쌀가루      감자전분      대추     ,고사리파전&단감전,굽기,1,0,1,0,"['고사리', '쪽파', '홍고추', '계란', '밀가루', '단감', '찹쌀가루', '감자전분', '대추']"
매생이      바지락살      부침가루     튀김가루     홍고추     대두유    ,바지락매생이전,굽기,1,0,1,1,"['매생이', '바지락살', '부침가루', '튀김가루', '홍고추', '대두유']"
병아리콩      검정콩      완두콩      두부      빨간 파프리카     찹쌀가루      밀가루     소금       물      식용유    ,알콩달콩전,굽기,1,0,1,1,"['병아리콩', '검정콩', '완두콩', '두부', '빨간', '파프리카', '찹쌀가루', '밀가루', '식용유']"
가지     당면     계란        개   부추     양파      식용유     토마토홀      월계수잎     파슬리     마늘     함초소금       후추     ,계란만두&토마토소스,굽기,1,1,1,1,"['가지', '당면', '계란', '부추', '양파', '식용유', '토마토홀', '월계수잎', '파슬리', '마늘', '함초소금', '후추']"
통도라지      배     다진마늘     골파      통깨     고추장      간장       참기름      소금 쓴맛 제거용    ,통도라지양념구이,굽기,1,0,1,1,"['통도라지', '배', '다진마늘', '골파', '통깨', '고추장', '간장', '참기름', '쓴맛', '제거용']"
계란      시금치      비트      우유      애플민트     다시마     소금     ,삼색계란찜,찌기,1,1,1,1,"['계란', '시금치', '비트', '우유', '애플민트', '다시마']"
고구마순      들깨가루      다시마     소금     참기름   ,고구마순들깨나물,기타,1,0,1,1,"['고구마순', '들깨가루', '다시마', '참기름']"
시금치      방울토마토      참기름     참깨     마늘     함초가루   ,시금치토마토무침,기타,1,1,1,1,"['시금치', '방울토마토', '참기름', '참깨', '마늘', '함초가루']"
미숫가루      바나나      우유      ,바나나미숫가루쉐이크,기타,1,0,1,1,"['미숫가루', '바나나', '우유']"
 반죽재료  강력분       인스턴트 이스트     소금     달걀      개   우유       포도씨유      속재료  배  개  전분물      토핑재료  배  개,배쨈 식빵,기타,1,0,1,0,"['반죽재료', '강력분', '인스턴트', '이스트', '달걀', '우유', '포도씨유', '속재료', '배', '전분물', '토핑재료', '배']"
 반죽재료  강력분       소금     드라이이스트     버터      달걀      우유        속재료  사과        개   견과류    ,사과 견과류 식빵,기타,1,0,1,0,"['반죽재료', '강력분', '드라이이스트', '버터', '달걀', '우유', '속재료', '사과', '견과류']"
 반죽재료  강력분       소금     코코아      버터      생이스트     드라이이스트 레드      파트 페레멘테      우유        물         속재료  카카오 닙스      호두      건포도     ,카카오 깜빠뉴,기타,1,0,1,0,"['반죽재료', '강력분', '코코아', '버터', '생이스트', '드라이이스트', '레드', '파트', '페레멘테', '우유', '속재료', '카카오', '닙스', '호두', '건포도']"
